created_at,pickup_zone,id,hashed_id,rider_id,driver_id,fare,estimated_fare,undiscounted_fare,ride_duration,estimated_ride_duration,status,rating,canceled_by,drivers_tried,driver_cut,city_id,ride_type,surge_multiple,hotzones_bonus
30/10/21,Mumbai City,142832528,9TNNRI,841171,4505956,119,119,119,1323,1068,COMPLETED,,,"6579489,5803301,4505956,",89,2,1,1,0
24/10/21,Akola,142044114,9SOHR4,536764,5507050,86,82,96,1195,700,COMPLETED,,,"5507050,",71,2,1,1,0
25/10/21,Ahmednagar,142228553,9T1CP3,1082440,8551269,217,176,217,1550,790,COMPLETED,5,,"2348160,4972493,5892097,8551269,",162,2,2,1.1,15
25/10/21,Pune,142273811,9T333L,2015342,877860,121,115,121,1766,920,COMPLETED,4,,"877860,",90,2,1,1,0
24/10/21,Mumbai City,142112284,9SR3JE,6849777,8608982,35,50,35,0,360,COMPLETED,5,,"5940377,532860,8608982,",25,2,1,1,0
24/10/21,Ahmednagar,142154553,9SSKID,653954,7396227,156,183,183,1165,1040,COMPLETED,5,,"7396227,",137,2,2,1,0
30/10/21,Ahmednagar,142940164,9TRNFE,1361964,4618022,41,74,41,219,527,COMPLETED,,,"4424299,8095296,1036240,4618022,",30,2,1,0.9,-6.2
29/10/21,Mumbai City,142697291,9TINJL,3847528,7678824,97,92,97,1264,640,COMPLETED,,,"7678824,",72,2,1,1,0
27/10/21,Akola,142537039,9TCPHT,1779369,1168165,96,88,96,1983,716,COMPLETED,4,,"3245854,8153168,7404747,1168165,",72,2,1,1,0
30/10/21,Bandara,142863264,9TOS24,4453910,4294732,102,88,102,1000,825,COMPLETED,,,"6112245,4294732,",75,2,1,0.9,-7.3
24/10/21,Mumbai City,142030802,9SO33C,4254072,2489844,107,104,107,1595,1150,COMPLETED,5,,"7452520,2489844,",80,2,1,1,0
24/10/21,Ahmednagar,142152016,9SSHNQ,566278,1538749,100,100,100,935,862,COMPLETED,5,,"5763219,3250683,1538749,",75,2,1,0.9,-8.3
25/10/21,Akola,142281219,9T3BAJ,492293,8720548,42,42,42,360,364,COMPLETED,,,"8720548,",31,2,1,1,0
26/10/21,Kholapur,142328539,9T53RT,594313,943651,93,85,93,1953,763,COMPLETED,3,,"8149857,7209361,4222555,1655141,6547855,943651,",69,2,1,0.9,-7.1
29/10/21,Mumbai City,142755513,9TKSAD,2979821,6715042,118,118,118,1268,1139,COMPLETED,,,"5803301,6715042,",88,2,1,0.9,-9.8
27/10/21,Thane,142526602,9TCE02,5797939,6165399,139,128,139,2609,1051,COMPLETED,4,,"6165399,",103,2,1,1,0
29/10/21,Kholapur,142812172,9TN192,3749440,7682844,200,200,200,589,1081,COMPLETED,,,"4529535,7682844,",149,2,2,1,0
27/10/21,Akola,142544554,9TD3SE,8722527,4657869,149,149,149,877,700,COMPLETED,,,"4657869,",111,2,2,1.1,10
26/10/21,Akola,142355915,9T64AF,1339208,8196234,105,98,105,2045,962,COMPLETED,4,,"8196234,",78,2,1,0.9,-8.2
26/10/21,Osmanabad,142357047,9T65I7,3428622,3686211,209,204,209,2326,1713,COMPLETED,5,,"3686211,",156,2,1,1.15,20
25/10/21,Ahmednagar,142268145,9T2QOP,448303,7988208,45,43,45,634,291,COMPLETED,,,"2924441,6660064,7988208,",33,2,1,1,0
30/10/21,Bandara,142890585,9TPSCP,1512066,2079044,109,107,109,1096,774,COMPLETED,5,,"2079044,",81,2,1,1,0
28/10/21,Akola,142637774,9TGHFO,7919332,8657519,34,113,34,17,1080,COMPLETED,,,"8657519,",25,2,1,1,0
30/10/21,Latur,142843648,9TO688,505529,7593594,99,99,99,1348,1059,COMPLETED,,,"7593594,",73,2,1,1,0
24/10/21,Ahmednagar,142017653,9SNIF3,167476,8693199,168,168,168,495,723,COMPLETED,,,"8693199,",125,2,2,1,0
28/10/21,Mumbai City,142553958,9TDEBS,3051613,6183639,145,145,145,1305,1306,COMPLETED,5,,"6183639,",108,2,1,0.9,-12.1
28/10/21,Mumbai City,142667838,9THKRS,7141428,608406,115,115,115,900,1032,COMPLETED,,,"5763219,608406,",86,2,1,1.1,8
28/10/21,Ahmednagar,142682390,9TI730,4092850,1717099,194,194,194,1042,1064,COMPLETED,5,,"1717099,",145,2,2,1,0
25/10/21,Mumbai City,142236553,9T1LLN,2366035,8595601,102,100,102,1311,958,COMPLETED,,,"8595601,",76,2,1,1,0
27/10/21,Kholapur,142543505,9TD2NF,2911516,5287541,43,47,47,522,434,COMPLETED,,,"5287541,",35,2,1,0.9,-3.9
25/10/21,Bandara,142175136,9STDEG,2500889,3053580,84,88,93,1503,829,COMPLETED,5,,"7757251,3053580,",69,2,1,1.15,9
24/10/21,Mumbai City,142071594,9SPID4,7081049,8632151,146,139,146,2293,1187,COMPLETED,,,"3250683,8632151,",109,2,1,0.9,-11.6
26/10/21,Jalna,142324539,9T4TEJ,7423442,3686211,103,115,115,1100,1100,COMPLETED,,,"2396489,3686211,",85,2,1,1.15,11
29/10/21,Ahmednagar,142794866,9TMC26,7025955,7402842,93,84,93,735,528,COMPLETED,,,"5578594,8772477,7191205,6357134,8149999,7402842,",69,2,1,1,0
26/10/21,Jalna,142407369,9T81FJ,669202,8141032,204,240,240,1617,1313,COMPLETED,5,,"8141032,",180,2,2,1,0
28/10/21,Bandara,142664547,9THH87,2565739,1434050,109,103,109,1490,632,COMPLETED,4,,"1434050,",81,2,1,1.1,7
24/10/21,Akola,142044803,9SOIK3,5381314,3250683,107,104,107,1458,985,COMPLETED,5,,"3250683,",79,2,1,1,0
27/10/21,Akola,142541611,9TD0KB,2271499,8178085,49,49,49,527,466,COMPLETED,,,"8178085,",36,2,1,0.9,-4.1
24/10/21,Akola,142103737,9SQO4H,5264863,1031529,32,89,32,0,619,COMPLETED,,,"7635456,3969474,6307814,4224298,7918125,1031529,",23,2,1,1.25,5
24/10/21,Ahmednagar,142150170,9SSFMA,853085,4634161,43,43,43,448,353,COMPLETED,,,"3724098,4634161,",32,2,1,0.9,-3.6
30/10/21,Mumbai City,142863103,9TORQN,8765032,8498977,137,134,137,2254,1731,COMPLETED,,,"8498977,",102,2,1,0.9,-11.2
25/10/21,Ahmednagar,142174851,9STD51,453364,721395,113,120,126,1411,692,COMPLETED,5,,"5974007,721395,",94,2,1,1.3,22
28/10/21,Latur,142606294,9TFCGE,1992026,8515572,122,120,122,1490,1140,COMPLETED,,,"8515572,",91,2,1,0.9,-10
27/10/21,Ahmednagar,142476657,9TAIF7,7215697,7178717,147,136,147,910,680,COMPLETED,5,,"8159894,8650888,7178717,",110,2,2,1,0
28/10/21,Bandara,142645326,9TGPRG,669202,4972914,134,137,149,2563,930,COMPLETED,5,,"4972914,",111,2,1,1.1,10
30/10/21,Mumbai City,142906505,9TQG3F,3967486,8163800,151,149,177,1062,550,COMPLETED,,,"4026628,8184626,8163800,",132,2,2,1.1,12
26/10/21,Akola,142415987,9T8B2R,7634740,2751444,155,149,155,2534,1487,COMPLETED,,,"8151420,2751444,",116,2,1,0.9,-12.4
26/10/21,Kholapur,142376530,9T6R7K,1261383,8141032,283,233,283,1857,957,COMPLETED,,,"7347453,8141032,",211,2,2,1.1,19
27/10/21,Akola,142475585,9TAH9F,713254,4827297,121,115,121,2206,1182,COMPLETED,5,,"6203067,4827297,",90,2,1,0.9,-9.6
26/10/21,Ahmednagar,142403978,9T7RMI,973165,8637060,93,88,93,1398,780,COMPLETED,,,"8637060,",69,2,1,1,0
28/10/21,Jalna,142664849,9THHI9,6614612,5740937,157,153,157,1736,1081,COMPLETED,5,,"3079352,5740937,",117,2,1,1.1,11
29/10/21,Bandara,142704050,9TJ150,7020248,5376105,100,100,111,1381,1122,COMPLETED,3,,"5376105,",83,2,1,1,0
27/10/21,Bandara,142526290,9TCDJK,6880420,7759360,101,105,112,2084,902,COMPLETED,5,,"7759360,",84,2,1,1,0
24/10/21,Kholapur,142103225,9SQNHF,2310314,1296498,93,93,93,1094,879,COMPLETED,,,"1296498,",69,2,1,1,0
26/10/21,Mumbai City,142353229,9T61AT,8764460,1174246,96,96,96,1089,881,COMPLETED,,,"1174246,",72,2,1,0.9,-8
27/10/21,Ahmednagar,142477451,9TAJBL,418257,919965,23,47,47,515,422,COMPLETED,5,,"919965,",34,2,1,0.9,-3.9
26/10/21,Mumbai City,142306248,9T494S,567990,1346347,133,147,147,1266,1152,COMPLETED,5,,"1346347,",110,2,1,1.15,14
26/10/21,Ahmednagar,142341713,9T5IH3,2966750,3211359,33,56,47,831,521,COMPLETED,5,,"3211359,",35,2,1,0.9,-4.7
27/10/21,Mumbai City,142530643,9TCIEN,1427004,7972458,114,108,114,1654,830,COMPLETED,5,,"1903138,7972458,",84,2,1,1,0
27/10/21,Akola,142500288,9TBEMS,457445,2105342,49,49,49,520,407,COMPLETED,,,"2105342,",36,2,1,1,0
29/10/21,Chandrapur,142700541,9TIR81,2200772,410085,108,120,120,1082,1094,COMPLETED,5,,"410085,",90,2,1,1,0
27/10/21,Latur,142545927,9TD5E7,762782,8424758,192,192,192,925,1117,COMPLETED,,,"8424758,",144,2,2,1,0
24/10/21,Kholapur,142028737,9SO0OH,8752268,3585962,151,148,151,1274,976,COMPLETED,5,,"5967854,3585962,",112,2,1,1.45,35
26/10/21,Mumbai City,142416261,9T8BC1,7452390,1538749,123,163,163,1730,1435,COMPLETED,5,,"1176993,3266153,1603611,1538749,",121,2,1,0.9,-13.6
27/10/21,Chandrapur,142476702,9TAIGM,586191,392663,92,99,102,1366,875,COMPLETED,,,"5981533,392663,",76,2,1,0.9,-8.2
26/10/21,Bandara,142398369,9T7LFJ,3099965,1024574,113,103,113,2185,799,COMPLETED,5,,"1024574,",84,2,1,1.1,8
24/10/21,Kholapur,142138866,9SS35G,479721,1249231,145,118,145,931,439,COMPLETED,,,"1249231,",108,2,2,1.1,10
24/10/21,Ahmednagar,142149646,9SSF4Q,4639507,597960,101,101,101,1124,1011,COMPLETED,,,"8649287,597960,",75,2,1,0.9,-8.4
27/10/21,Akola,142521570,9TC8CA,6097652,6547855,35,121,39,441,980,COMPLETED,,,"4756150,6547855,",28,2,1,1.15,4
27/10/21,Ahmednagar,142475088,9TAGMS,450254,2752609,176,163,176,959,726,COMPLETED,,,"2752609,",131,2,2,1.1,12
29/10/21,Mumbai City,142748573,9TKKJ3,1236579,2622140,93,93,93,936,1124,COMPLETED,,,"2622140,",69,2,1,0.9,-7.7
25/10/21,Akola,142265950,9T2OBK,7472821,6165399,116,101,116,1642,1110,COMPLETED,5,,"6203067,6165399,",86,2,1,1,0
25/10/21,Chandrapur,142275861,9T35C1,4404160,7731643,450,9884,450,2292,34592,COMPLETED,,,"718657,8184626,2348160,7731643,",404,2,2,1,0
29/10/21,Kholapur,142774265,9TLJ5F,405716,8486753,228,243,253,3561,2101,COMPLETED,3,,"3286394,8486753,",189,2,1,1.05,9
26/10/21,Hingoli,142392652,9T7F52,7028167,3051317,164,155,164,2531,1266,COMPLETED,,,"3051317,",122,2,1,1,0
24/10/21,Ahmednagar,142046926,9SOL0Q,14253,8723357,126,155,166,3199,1442,COMPLETED,5,,"5981533,4087442,8723357,",124,2,1,0.9,-12.9
27/10/21,Kholapur,142488130,9TB17K,449305,8636151,239,179,239,2162,960,COMPLETED,,,"8636151,",178,2,2,1,0
24/10/21,Ahmednagar,142093934,9SQD7O,4252135,4750631,95,93,95,1114,820,COMPLETED,5,,"8608982,4750631,",71,2,1,0.9,-7.7
30/10/21,Thane,142899971,9TQ8PL,499025,3256333,174,164,174,2601,1161,COMPLETED,,,"3256333,",130,2,1,1,0
24/10/21,Akola,142153237,9SSJ4H,1040998,8566653,49,49,49,457,403,COMPLETED,5,,"6062736,8566653,",36,2,1,0.9,-4.1
27/10/21,Akola,142525873,9TCD5N,1564842,3665800,133,122,133,2790,1167,COMPLETED,5,,"3665800,",99,2,1,1,0
29/10/21,Akola,142809011,9TMRNL,1126958,1766860,114,114,114,934,1115,COMPLETED,5,,"1766860,",85,2,1,0.9,-9.5
27/10/21,Ahmednagar,142475833,9TAHHN,582512,991546,46,44,46,688,339,COMPLETED,5,,"1449353,991546,",34,2,1,0.9,-3.7
27/10/21,Chandrapur,142548269,9TD829,3153160,5287541,69,99,99,944,939,COMPLETED,5,,"3754005,7894690,5287541,",73,2,1,0.9,-8.2
26/10/21,Akola,142394562,9T7H8M,2916355,2843036,100,95,100,1805,992,COMPLETED,,,"2843036,",75,2,1,1,0
27/10/21,Akola,142532710,9TCKNK,173594,4810967,125,119,125,1787,1020,COMPLETED,5,,"4810967,",93,2,1,1.15,12
24/10/21,Ahmednagar,142079250,9SPQSA,8753668,8149857,90,77,130,1243,739,COMPLETED,5,,"8149857,",97,2,1,0.9,-6.4
27/10/21,Bandara,142514097,9TC037,1255611,8673694,206,176,206,1288,740,COMPLETED,3,,"8673694,",154,2,2,1.1,14
25/10/21,Akola,142190479,9T00FT,3633083,6282616,44,44,44,377,402,COMPLETED,5,,"6282616,",32,2,1,0.9,-3.7
30/10/21,Ahmednagar,142922728,9TR448,547665,4810967,96,92,96,1303,781,COMPLETED,,,"4810967,",71,2,1,1,0
26/10/21,Mumbai City,142401250,9T7OLK,5934890,3051317,129,126,129,1527,1058,COMPLETED,,,"8161709,3051317,",96,2,1,1,0
30/10/21,Mumbai City,142936856,9TRJP6,538969,6465125,115,115,115,1001,1165,COMPLETED,5,,"6465125,",86,2,1,0.9,-9.6
25/10/21,Mumbai City,142179669,9STIFJ,4254072,2489844,107,104,107,1588,1150,COMPLETED,5,,"4690054,2489844,",79,2,1,1,0
26/10/21,Chandrapur,142354579,9T62PT,180019,8500208,94,94,94,1094,959,COMPLETED,,,"5578594,8500208,",69,2,1,0.9,-2.6
26/10/21,Kholapur,142392958,9T7FF8,3847528,6495789,167,151,167,3657,1155,COMPLETED,,,"3743572,6495789,",125,2,1,1,0
26/10/21,Mumbai City,142410973,9T85FN,2094842,1766860,112,112,112,1233,988,COMPLETED,5,,"3660181,8453559,1766860,",84,2,1,0.9,-9.3
25/10/21,Bandara,142265355,9T2NLP,8501812,8591541,94,88,94,1586,808,COMPLETED,5,,"5803301,8591541,",69,2,1,1,0
29/10/21,Ahmednagar,142800784,9TMIJE,4488365,3359029,177,169,177,2237,1164,COMPLETED,,,"3359029,",132,2,1,1.1,12
30/10/21,Akola,142939277,9TRMFR,3773069,8595788,34,69,34,113,695,COMPLETED,,,"8595788,",25,2,1,0.9,-5.7
26/10/21,Jalna,142379834,9T70RO,8765467,8673694,225,195,225,1468,930,COMPLETED,,,"8673694,",168,2,2,1.1,15
26/10/21,Akola,142413885,9T88MP,5634443,6720263,46,45,46,527,409,COMPLETED,,,"6720263,",34,2,1,0.9,-3.7
29/10/21,Mumbai City,142721852,9TJKSC,6218796,1717099,311,311,311,1577,1627,COMPLETED,,,"7451177,1717099,",232,2,2,1,0
25/10/21,Mumbai City,142230387,9T1EQ7,2004589,6055691,47,47,47,466,362,COMPLETED,5,,"6055691,",35,2,1,0.9,-3.9
24/10/21,Mumbai City,142109795,9SR0QF,657713,8587664,114,111,114,1270,815,COMPLETED,,,"3529611,3660181,8587664,",85,2,1,1,0
24/10/21,Ahmednagar,142068647,9SPF4R,7345004,4900779,104,100,104,617,370,COMPLETED,,,"4900779,",77,2,2,1,0
27/10/21,Kholapur,142419488,9T8ETI,2238042,6183639,101,113,113,1136,1103,COMPLETED,5,,"6183639,",84,2,1,0.9,-9.4
27/10/21,Mumbai City,142476191,9TAHTL,695459,8133647,103,143,143,1538,1197,COMPLETED,5,,"8133647,",107,2,1,0.9,-11.9
26/10/21,Osmanabad,142386698,9T78GI,1024718,6612350,103,98,103,1654,869,COMPLETED,,,"6612350,",77,2,1,1,0
28/10/21,Chandrapur,142668881,9THM2L,1721477,4857151,93,83,93,1014,580,COMPLETED,,,"1741661,3744835,6559231,4857151,",69,2,1,1.15,9
30/10/21,Chandrapur,142856522,9TOKHC,973553,8754104,32,72,32,1187,591,COMPLETED,5,,"8754104,",23,2,1,0.9,-6
24/10/21,Akola,142046646,9SOKLG,886700,8686824,120,109,120,1534,1105,COMPLETED,,,"8686824,",89,2,1,0.9,-9.1
27/10/21,Bandara,142451191,9T9K6B,941397,4154071,111,108,111,1419,996,COMPLETED,5,,"4154071,",82,2,1,0.9,-9
24/10/21,Ahmednagar,142137866,9SS226,6118486,8515572,113,95,113,1089,827,COMPLETED,,,"8515572,",84,2,1,1,0
26/10/21,Kholapur,142375805,9T6QDF,6290063,8133647,93,93,93,944,863,COMPLETED,5,,"8133647,",69,2,1,1,0
28/10/21,Jalna,142650695,9TH1QF,683406,8608982,72,99,103,1321,735,COMPLETED,,,"8608982,",76,2,1,1.1,7
25/10/21,Mumbai City,142245340,9T21EK,641814,5311455,97,94,97,1211,824,COMPLETED,,,"8648601,8515572,5311455,",72,2,1,1,0
24/10/21,Bandara,142035180,9SO7TA,4214520,7560281,108,108,108,1562,1258,COMPLETED,5,,"7560281,",80,2,1,1,0
27/10/21,Ahmednagar,142428051,9T8OF1,1708054,2441622,805,805,805,3186,3334,COMPLETED,5,,"4900779,2441622,",603,2,2,1.4,172
24/10/21,Bandara,142151474,9SSH5O,368065,8595788,42,47,47,447,479,COMPLETED,,,"8595788,",34,2,1,0.9,-3.9
26/10/21,Chandrapur,142374881,9T6PCL,3535655,2171519,119,112,119,1810,848,COMPLETED,,,"2171519,",88,2,1,1,0
29/10/21,Mumbai City,142814923,9TN4AN,1255966,1384263,129,126,129,1464,962,COMPLETED,5,,"6599109,1384263,",96,2,1,0.9,-10.5
24/10/21,Ahmednagar,142124785,9SRHG5,3386890,2924441,109,119,121,1474,1099,COMPLETED,5,,"393228,2924441,",90,2,1,1,0
24/10/21,Ahmednagar,142150589,9SSG69,29954,8483355,172,172,172,906,886,COMPLETED,5,,"8483355,",128,2,2,1,0
29/10/21,Mumbai City,142757900,9TL100,1203863,2805819,99,117,117,578,663,COMPLETED,,,"2805819,",87,2,2,1,0
27/10/21,Latur,142437863,9T95C3,860927,4592705,104,99,104,1258,607,COMPLETED,5,,"4528126,4592705,",77,2,1,1.1,7
29/10/21,Mumbai City,142757224,9TL07E,514700,7417701,385,356,453,2455,1963,COMPLETED,,,"7417701,",339,2,2,1,0
30/10/21,Akola,142828431,9TNJB1,619201,6347253,119,119,119,1398,1164,COMPLETED,5,,"4789785,6347253,",89,2,1,1,0
28/10/21,Ahmednagar,142562875,9TDO95,460590,3049762,167,167,167,1971,1558,COMPLETED,5,,"3689955,3049762,",125,2,1,1,0
29/10/21,Mumbai City,142782968,9TLSPI,4186663,6715226,44,131,44,430,1060,COMPLETED,,,"6715226,",33,2,1,1.1,3
30/10/21,Kholapur,142927757,9TR9LR,655378,4657869,237,237,237,1396,1163,COMPLETED,,,"4657869,",177,2,2,1.1,16
24/10/21,Ahmednagar,142024897,9SNQGH,453364,6599109,88,92,98,1507,695,COMPLETED,5,,"6599109,",73,2,1,1,0
25/10/21,Kholapur,142201522,9T0CO2,2023665,2396489,37,37,37,318,269,COMPLETED,5,,"2396489,",27,2,1,0.9,-3.1
27/10/21,Kholapur,142471536,9TACOG,7661737,6620800,45,37,45,371,252,COMPLETED,,,"6620800,",33,2,1,0.9,-3.1
25/10/21,Kholapur,142231144,9T1FLE,2805395,6441895,47,47,47,459,443,COMPLETED,,,"7187652,6441895,",34,2,1,0.9,-3.9
30/10/21,Hingoli,142839145,9TO185,5222552,3986701,150,145,150,2135,1402,COMPLETED,,,"3986701,",112,2,1,1,0
28/10/21,Bandara,142665559,9THIBT,3685777,3671253,115,124,127,1485,1016,COMPLETED,,,"4294770,3671253,",95,2,1,1.1,9
28/10/21,Ahmednagar,142626917,9TG5DR,8611948,7197367,203,203,203,919,852,COMPLETED,,,"7197367,",152,2,2,1.1,14
28/10/21,Mumbai City,142677853,9TI21N,8414041,4756150,120,120,120,1332,1105,COMPLETED,,,"4756150,",89,2,1,0.9,-10
29/10/21,Ahmednagar,142808453,9TMR53,4738292,1183868,44,44,44,366,335,COMPLETED,,,"1183868,",32,2,1,0.9,-3.7
26/10/21,Bandara,142349582,9T5R9C,7682122,8140299,105,103,105,1151,867,COMPLETED,3,,"8140299,",78,2,1,0.9,-8.6
24/10/21,Bandara,142072919,9SPJR9,3941251,3908195,96,92,96,1046,608,COMPLETED,,,"6610686,3908195,",71,2,1,1.1,6
30/10/21,Chandrapur,142908936,9TQIOG,5084536,4958141,119,114,119,1825,1018,COMPLETED,,,"3800554,2953024,4958141,",89,2,1,1,0
24/10/21,Hingoli,142019360,9SNKC0,5243210,753928,149,145,149,1782,1209,COMPLETED,5,,"753928,",111,2,1,1,0
30/10/21,Mumbai City,142881295,9TPI35,3072445,1804723,117,115,117,1509,1083,COMPLETED,5,,"1804723,",87,2,1,0.9,-9.6
24/10/21,Akola,142152239,9SSI19,7405289,5445707,235,235,235,972,1258,COMPLETED,,,"5445707,",176,2,2,1.1,16
25/10/21,Akola,142286362,9T3H22,2469804,8136904,127,122,127,2246,1289,COMPLETED,5,,"6087780,8136904,",95,2,1,0.9,-10.2
26/10/21,Chandrapur,142325360,9T50C0,1888765,6061066,98,98,98,1112,1052,COMPLETED,,,"6061066,",73,2,1,0.9,-8.2
24/10/21,Mumbai City,142069251,9SPFP1,2088463,2961666,103,97,103,1954,850,COMPLETED,,,"2961666,",77,2,1,0.9,-8.1
27/10/21,Ahmednagar,142473719,9TAF79,8763426,4899458,33,36,37,299,212,COMPLETED,5,,"4224298,4899458,",27,2,1,0.9,-3
27/10/21,Akola,142546305,9TD5QP,25657,2171519,96,104,106,1475,1016,COMPLETED,5,,"2171519,",79,2,1,0.9,-8.7
28/10/21,Mumbai City,142680025,9TI4E5,8496181,3972810,301,301,301,1111,1378,COMPLETED,,,"3972810,",225,2,2,1.1,20
30/10/21,Bandara,142934976,9TRHMG,1386620,4434446,243,257,286,1711,1188,COMPLETED,,,"4434446,",214,2,2,1.1,19
28/10/21,Mumbai City,142574886,9TE7JG,111285,5476624,52,105,105,1016,842,COMPLETED,5,,"5476624,",78,2,1,1,0
27/10/21,Latur,142481059,9TANBT,4591429,3585962,42,44,46,755,403,COMPLETED,5,,"991546,371830,3585962,",34,2,1,0.9,-3.7
26/10/21,Kholapur,142309822,9T4D42,2958570,5338657,93,88,93,1460,861,COMPLETED,5,,"5338657,",69,2,1,1.15,9
24/10/21,Akola,142153153,9SSJ1N,56357,2000742,38,85,42,2609,1036,COMPLETED,5,,"8133647,5338657,2000742,",31,2,1,0.9,-7.1
26/10/21,Akola,142393460,9T7G20,401336,1072787,98,131,138,2156,1090,COMPLETED,,,"8515572,8133647,8117877,3743572,729850,1072787,",103,2,1,1,0
26/10/21,Mumbai City,142410998,9T85GI,3973768,8755235,249,146,249,2284,686,COMPLETED,3,,"7059450,8159894,8755235,",186,2,2,1,0
26/10/21,Ahmednagar,142416321,9T8BE1,438090,6465125,99,99,99,748,823,COMPLETED,5,,"6465125,",73,2,1,0.9,-8.2
30/10/21,Ahmednagar,142914125,9TQOHF,600114,7347453,150,116,150,1137,488,COMPLETED,5,,"7347453,",112,2,2,1.05,5
25/10/21,Mumbai City,142280722,9T3AO2,2166715,7731643,257,228,303,2393,1035,COMPLETED,,,"2601854,7731643,",226,2,2,1.1,21
27/10/21,Akola,142544725,9TD445,1718120,4618022,124,124,124,1495,1275,COMPLETED,5,,"6509455,4618022,",93,2,1,0.9,-10.3
30/10/21,Ahmednagar,142939036,9TRM7Q,3267114,1183868,49,49,49,430,428,COMPLETED,,,"1183868,",36,2,1,0.9,-4.1
25/10/21,Mumbai City,142286605,9T3HA5,4618606,1073661,122,122,122,1277,1214,COMPLETED,5,,"1073661,",91,2,1,0.9,-10.2
28/10/21,Chandrapur,142636141,9TGFLB,6864068,8638571,111,119,123,1530,979,COMPLETED,5,,"8638571,",91,2,1,1.1,8
26/10/21,Ahmednagar,142375635,9T6Q7P,415974,6061066,43,47,48,419,310,COMPLETED,5,,"6061066,",35,2,1,1,0
25/10/21,Akola,142206745,9T0II5,2289955,3986701,103,101,103,1369,973,COMPLETED,,,"1652290,3986701,",77,2,1,0.9,-8.4
26/10/21,Mumbai City,142371059,9T6L59,359430,7482922,122,111,122,684,453,COMPLETED,,,"7482922,",91,2,2,1,0
26/10/21,Jalna,142371086,9T6L66,7829888,1024574,99,93,99,1387,624,COMPLETED,,,"6570285,1024574,",73,2,1,1,0
28/10/21,Mumbai City,142626062,9TG4FC,8462764,2805819,491,491,491,2231,2131,COMPLETED,,,"2805819,",441,2,2,1,0
30/10/21,Kholapur,142838503,9TO0GN,401103,3437708,162,162,162,1492,1185,COMPLETED,5,,"3437708,",121,2,1,1,0
25/10/21,Osmanabad,142283293,9T3DJN,1120354,4756150,112,112,112,1224,1250,COMPLETED,5,,"4756150,",84,2,1,0.9,-9.3
28/10/21,Akola,142577976,9TEB2G,6864212,4972914,87,90,97,988,879,COMPLETED,,,"7209361,4972914,",72,2,1,1,0
28/10/21,Ahmednagar,142634118,9TGDDS,1235749,6584475,35,84,35,1407,854,COMPLETED,,,"7972522,6584475,",26,2,1,1,0
25/10/21,Kholapur,142181280,9STK9A,6638483,3273219,129,99,129,1498,736,COMPLETED,,,"3437708,3141439,2999677,4154071,3273219,",96,2,1,1.05,5
25/10/21,Latur,142194724,9T057E,1023870,8535018,249,217,249,1724,1079,COMPLETED,,,"467973,8535018,",186,2,2,1,0
24/10/21,Ahmednagar,142151478,9SSH5S,7185324,943651,35,35,35,271,313,COMPLETED,,,"6672040,943651,",25,2,1,0.9,-2.9
25/10/21,Mumbai City,142185119,9STOH9,6121208,5952939,139,139,139,907,916,COMPLETED,,,"5952939,",103,2,1,1.15,13
28/10/21,Mumbai City,142625897,9TG49R,7722383,2441622,238,238,238,1418,1297,COMPLETED,,,"8673669,2441622,",178,2,2,1,0
28/10/21,Chandrapur,142678197,9TI2D7,1195877,5616081,78,109,112,1110,805,COMPLETED,5,,"5616081,",83,2,1,1.3,19
25/10/21,Mumbai City,142257027,9T2EE7,3558243,7482922,229,197,229,1414,836,COMPLETED,,,"7482922,",171,2,2,1.1,16
26/10/21,Latur,142334713,9T5ANN,8763514,8608330,118,113,118,1797,1000,COMPLETED,,,"8608330,",88,2,1,0.9,-9.4
26/10/21,Jalna,142319317,9T4NKH,1704101,4459435,145,139,145,1778,921,COMPLETED,5,,"2854430,4459435,",108,2,1,1.1,10
24/10/21,Jalna,142012504,9SNCNE,2432476,5376105,138,138,138,1359,1120,COMPLETED,,,"5376105,",102,2,1,0.9,-11.5
25/10/21,Ahmednagar,142168046,9ST5I6,671590,7431084,277,185,348,2698,864,COMPLETED,,,"1987190,7178717,2877701,2125981,7431084,",261,2,2,1,0
27/10/21,Kholapur,142480267,9TAMFH,1554771,8542398,118,113,118,1768,979,COMPLETED,5,,"8542398,",88,2,1,0.9,-9.4
29/10/21,Kholapur,142727850,9TJRIA,8435226,7677431,39,43,43,405,348,COMPLETED,4,,"7677431,",32,2,1,0.9,-3.6
30/10/21,Ahmednagar,142879013,9TPFH3,6600251,8614624,45,44,45,515,358,COMPLETED,5,,"8614624,",33,2,1,0.9,-3.7
27/10/21,Akola,142437656,9T9556,5586088,5647344,100,97,100,1123,666,COMPLETED,5,,"5647344,",75,2,1,1.25,15
28/10/21,Kholapur,142670271,9THNJ1,4615832,3215755,47,47,47,319,304,COMPLETED,,,"3215755,",34,2,1,1.1,3
29/10/21,Mumbai City,142808339,9TMR19,2646254,7682844,217,217,217,582,1018,COMPLETED,5,,"2262952,7682844,",162,2,2,1.1,15
29/10/21,Kholapur,142811715,9TN0NP,726643,686586,47,47,47,494,400,COMPLETED,,,"686586,",35,2,1,0.9,-3.9
30/10/21,Ahmednagar,142882925,9TPJRF,3338804,1031529,40,40,40,234,284,COMPLETED,,,"5926221,1031529,",29,2,1,0.9,-3.3
